Lawyer ID,Rating,Specialization,Experience Date,Location,Budget
3546,1.3,Immigration Law,2016,Kottayam Distict Court,1735.0
3552,2.95,Personal Injury,2016,Chagancherry Court,1462.0
3567,3.73,Family Law,2016,Chagancherry Court,1689.0
3584,4.78,Personal Injury,2016,Kanjirapally Court,1259.0
3586,1.22,Corporate Law,2016,Kottayam Distict Court,1198.0
3595,4.89,Immigration Law,2016,Chanagancherry Munsiff court,1207.0
3605,2.68,Corporate Law,2016,High Court,1847.0
3616,2.83,Criminal Law,2016,Kottayam Distict Court,1424.0
3630,2.61,Corporate Law,2016,Kanjirapally Court,1514.0
3641,4.12,Personal Injury,2016,High Court,1818.0
3649,1.6,Corporate Law,2016,Chagancherry Court,1619.0
3673,2.38,Immigration Law,2016,Kottayam Distict Court,1443.0
3689,4.78,Corporate Law,2016,Chanagancherry Munsiff court,1999.0
3693,1.14,Criminal Law,2016,Kottayam Distict Court,1942.0
3701,3.62,Immigration Law,2016,Kanjirapally Munsiff court,1998.0
3707,3.94,Corporate Law,2016,Chagancherry Court,1483.0
3717,2.95,Immigration Law,2016,High Court,1610.0
3720,2.7,Corporate Law,2016,High Court,1541.0
3730,1.34,Personal Injury,2016,Kanjirapally Munsiff court,1754.0
3740,2.66,Family Law,2016,Kanjirapally Court,1691.0
3741,3.19,Immigration Law,2016,Kanjirapally Court,1354.0
3754,2.65,Immigration Law,2016,Kottayam Distict Court,1826.0
3761,4.67,Immigration Law,2016,Chanagancherry Munsiff court,1416.0
3766,1.54,Family Law,2016,Chagancherry Court,1031.0
3768,1.93,Family Law,2016,Kottayam Distict Court,1399.0
3799,2.35,Family Law,2016,Kottayam Distict Court,1073.0
3816,2.27,Immigration Law,2016,High Court,1835.0
3823,3.41,Criminal Law,2016,High Court,1303.0
3837,1.11,Criminal Law,2016,Chanagancherry Munsiff court,1392.0
3853,3.45,Criminal Law,2016,Kanjirapally Munsiff court,1887.0
3868,2.91,Criminal Law,2016,Kanjirapally Munsiff court,1554.0
3869,2.76,Corporate Law,2016,Chagancherry Court,1036.0
3870,4.09,Immigration Law,2016,Chagancherry Court,1383.0
3893,1.12,Corporate Law,2016,Kanjirapally Munsiff court,1332.0
3917,3.5,Corporate Law,2016,High Court,1026.0
3930,2.88,Immigration Law,2016,Kottayam Distict Court,1092.0
3943,2.22,Immigration Law,2016,Chagancherry Court,1307.0
3945,3.7,Corporate Law,2016,Kanjirapally Munsiff court,1525.0
3948,4.06,Criminal Law,2016,Chagancherry Court,1584.0
3965,3.74,Family Law,2016,Chagancherry Court,1501.0
3970,1.97,Corporate Law,2016,Chagancherry Court,1726.0
3974,2.86,Corporate Law,2016,Kanjirapally Court,1508.0
3988,1.83,Personal Injury,2016,Kanjirapally Munsiff court,1588.0
3996,2.39,Criminal Law,2016,High Court,1722.0
4005,3.15,Family Law,2016,Kanjirapally Munsiff court,1009.0
4006,1.51,Corporate Law,2016,Chanagancherry Munsiff court,1710.0
4013,2.77,Family Law,2016,Kottayam Distict Court,1648.0
4017,4.05,Family Law,2016,High Court,1200.0
4020,4.19,Corporate Law,2016,Kanjirapally Munsiff court,1333.0
4021,4.56,Personal Injury,2016,Chanagancherry Munsiff court,1397.0
4044,2.34,Immigration Law,2016,Chanagancherry Munsiff court,1683.0
4054,3.23,Immigration Law,2016,Kanjirapally Munsiff court,1767.0
4084,1.9,Criminal Law,2016,High Court,1063.0
4087,2.81,Family Law,2016,Chagancherry Court,1452.0
4092,4.05,Family Law,2016,Chagancherry Court,1437.0
4094,3.81,Immigration Law,2016,Chagancherry Court,1212.0
4095,3.56,Corporate Law,2016,High Court,1299.0
4097,2.36,Immigration Law,2016,Kanjirapally Court,1796.0
4114,4.03,Corporate Law,2016,Kottayam Distict Court,1202.0
4128,3.77,Immigration Law,2016,Chagancherry Court,1366.0
4143,2.21,Corporate Law,2016,Kottayam Distict Court,1375.0
4159,2.98,Criminal Law,2016,Kanjirapally Munsiff court,1010.0
4180,1.92,Family Law,2016,Kanjirapally Munsiff court,1931.0
4187,4.83,Family Law,2016,High Court,1592.0
4199,3.88,Personal Injury,2016,Kanjirapally Court,1143.0
4200,2.74,Criminal Law,2016,Chagancherry Court,1992.0
4202,4.61,Corporate Law,2016,Kottayam Distict Court,1865.0
4204,3.89,Family Law,2016,Chagancherry Court,1132.0
4215,3.98,Immigration Law,2016,Kanjirapally Munsiff court,1687.0
4217,4.6,Family Law,2016,Kanjirapally Munsiff court,1795.0
4218,2.48,Family Law,2016,Chagancherry Court,1931.0
4224,2.01,Corporate Law,2016,Chagancherry Court,1931.0
4228,4.88,Corporate Law,2016,Kanjirapally Munsiff court,1275.0
4235,4.34,Personal Injury,2016,Chagancherry Court,1788.0
4245,4.47,Criminal Law,2016,Kottayam Distict Court,1209.0
4247,2.93,Corporate Law,2016,High Court,1904.0
4254,2.72,Immigration Law,2016,High Court,1431.0
4269,3.92,Personal Injury,2016,Kanjirapally Munsiff court,1463.0
4276,1.03,Corporate Law,2016,Kanjirapally Munsiff court,1338.0
4316,2.26,Family Law,2016,Kanjirapally Court,1193.0
4332,3.98,Personal Injury,2016,Kottayam Distict Court,1028.0
4338,2.95,Personal Injury,2016,Chanagancherry Munsiff court,1046.0
4339,3.28,Corporate Law,2016,Kottayam Distict Court,1901.0
4354,3.32,Immigration Law,2016,Chanagancherry Munsiff court,1740.0
4360,1.03,Personal Injury,2016,Kanjirapally Court,1446.0
4366,4.53,Personal Injury,2016,High Court,1338.0
4369,4.34,Criminal Law,2016,Chagancherry Court,1072.0
4379,3.85,Corporate Law,2016,Chanagancherry Munsiff court,1514.0
4387,3.93,Immigration Law,2016,Kanjirapally Munsiff court,1004.0
4388,3.83,Criminal Law,2016,Kanjirapally Munsiff court,1659.0
4395,3.0,Immigration Law,2016,High Court,1736.0
4401,2.41,Corporate Law,2016,Kanjirapally Court,1974.0
4419,2.4,Corporate Law,2016,High Court,1174.0
4429,3.68,Immigration Law,2016,Kanjirapally Court,1485.0
4449,3.12,Criminal Law,2016,Chanagancherry Munsiff court,1973.0
4458,1.12,Immigration Law,2016,High Court,1875.0
4469,2.98,Corporate Law,2016,Kanjirapally Munsiff court,1183.0
4491,4.07,Family Law,2016,Kanjirapally Court,1833.0
4499,3.45,Corporate Law,2016,Chagancherry Court,1735.0
4500,4.18,Criminal Law,2016,High Court,1864.0
4506,3.88,Criminal Law,2016,Chanagancherry Munsiff court,1919.0
4509,2.47,Immigration Law,2016,Kanjirapally Court,1907.0
4511,1.65,Corporate Law,2016,Kanjirapally Court,1235.0
4514,4.06,Personal Injury,2016,Kottayam Distict Court,1158.0
4518,1.16,Personal Injury,2016,High Court,1468.0
4530,2.33,Family Law,2016,Kanjirapally Court,1173.0
4535,2.48,Family Law,2016,Kanjirapally Munsiff court,1271.0
4540,3.63,Personal Injury,2016,High Court,1546.0
4545,2.64,Personal Injury,2016,Chanagancherry Munsiff court,1385.0
4547,2.65,Personal Injury,2016,High Court,1433.0
4558,1.51,Family Law,2016,Kottayam Distict Court,1525.0
4574,4.56,Criminal Law,2016,Kanjirapally Munsiff court,1715.0
4575,2.04,Immigration Law,2016,High Court,1104.0
4584,1.14,Criminal Law,2016,Kanjirapally Court,1906.0
4592,3.87,Personal Injury,2016,Chanagancherry Munsiff court,1824.0
4612,1.72,Immigration Law,2016,Kanjirapally Court,1506.0
4626,2.75,Corporate Law,2016,Chagancherry Court,1646.0
4628,3.35,Personal Injury,2016,Kottayam Distict Court,1662.0
4635,2.69,Criminal Law,2016,High Court,1023.0
4648,2.96,Family Law,2016,Chagancherry Court,1034.0
4655,1.19,Immigration Law,2016,Kottayam Distict Court,1188.0
4672,2.55,Corporate Law,2016,Chagancherry Court,1447.0
4675,1.67,Corporate Law,2016,Kanjirapally Court,1711.0
4705,1.65,Family Law,2016,Chagancherry Court,1864.0
4712,1.72,Immigration Law,2016,Chanagancherry Munsiff court,1233.0
4757,2.39,Family Law,2016,Chagancherry Court,1015.0
4765,3.94,Corporate Law,2016,Kanjirapally Munsiff court,1560.0
4768,3.91,Family Law,2016,Chanagancherry Munsiff court,1224.0
4771,1.65,Immigration Law,2016,Kanjirapally Court,1485.0
4792,1.72,Personal Injury,2016,Chagancherry Court,1633.0
4793,1.66,Family Law,2016,Chanagancherry Munsiff court,1552.0
4814,4.05,Corporate Law,2016,Kanjirapally Court,1314.0
4819,4.11,Immigration Law,2016,Chagancherry Court,1617.0
4830,4.67,Personal Injury,2016,Kanjirapally Munsiff court,1102.0
4848,2.14,Immigration Law,2016,High Court,1680.0
4859,2.68,Family Law,2016,Chagancherry Court,1549.0
4865,1.8,Corporate Law,2016,Kottayam Distict Court,1378.0
4876,2.15,Criminal Law,2016,High Court,1223.0
4891,3.74,Family Law,2016,High Court,1158.0
4892,2.93,Criminal Law,2016,Chagancherry Court,1023.0
4917,3.82,Immigration Law,2016,High Court,1135.0
4918,3.46,Immigration Law,2016,Kanjirapally Munsiff court,1960.0
4921,1.09,Personal Injury,2016,High Court,1090.0
4922,2.87,Corporate Law,2016,Chanagancherry Munsiff court,1922.0
4924,3.89,Immigration Law,2016,High Court,1188.0
4928,3.43,Criminal Law,2016,Chanagancherry Munsiff court,1973.0
4938,3.22,Family Law,2016,High Court,1503.0
4940,4.61,Family Law,2016,Kanjirapally Munsiff court,1593.0
4943,1.82,Corporate Law,2016,Chanagancherry Munsiff court,1923.0
4948,4.47,Immigration Law,2016,Chagancherry Court,1083.0
4950,1.9,Personal Injury,2016,High Court,1373.0
4956,3.08,Immigration Law,2016,Kanjirapally Munsiff court,1127.0
4957,2.52,Immigration Law,2016,Kanjirapally Court,1416.0
4978,4.38,Criminal Law,2016,High Court,1334.0
4989,4.43,Corporate Law,2016,Kanjirapally Court,1409.0
4991,4.39,Immigration Law,2016,Chanagancherry Munsiff court,1134.0
5005,4.61,Family Law,2016,Kanjirapally Court,1627.0
5008,1.01,Family Law,2016,Kottayam Distict Court,1434.0
5009,1.8,Corporate Law,2016,High Court,1940.0
5012,1.02,Immigration Law,2016,Kottayam Distict Court,1099.0
5027,4.37,Corporate Law,2016,Chagancherry Court,1561.0
5047,3.78,Family Law,2016,Kanjirapally Munsiff court,1141.0
5060,1.32,Family Law,2016,Kottayam Distict Court,1388.0
5061,2.28,Corporate Law,2016,High Court,1054.0
5065,1.25,Corporate Law,2016,Kanjirapally Court,1496.0
5074,4.05,Personal Injury,2016,High Court,1388.0
5083,4.89,Personal Injury,2016,High Court,1242.0
5092,3.31,Corporate Law,2016,Kanjirapally Court,1784.0
5094,3.6,Corporate Law,2016,Kottayam Distict Court,1443.0
5108,3.86,Personal Injury,2016,Kottayam Distict Court,1909.0
5109,2.6,Corporate Law,2016,Chanagancherry Munsiff court,1018.0
5117,4.73,Family Law,2016,High Court,1117.0
5122,1.9,Personal Injury,2016,Chanagancherry Munsiff court,1703.0
5134,1.72,Criminal Law,2016,High Court,1740.0
5174,1.12,Family Law,2016,Kanjirapally Munsiff court,1897.0
5186,3.25,Personal Injury,2016,Kanjirapally Court,1633.0
5194,3.61,Criminal Law,2016,Chanagancherry Munsiff court,1721.0
5216,1.84,Immigration Law,2016,Kanjirapally Munsiff court,1863.0
5220,1.99,Personal Injury,2016,Chagancherry Court,1307.0
5225,4.64,Corporate Law,2016,Chagancherry Court,1345.0
5246,4.71,Criminal Law,2016,Kottayam Distict Court,1156.0
5263,4.28,Immigration Law,2016,High Court,1735.0
5278,2.57,Criminal Law,2016,Kanjirapally Munsiff court,1143.0
5295,4.9,Personal Injury,2016,Chanagancherry Munsiff court,1035.0
5299,2.6,Family Law,2016,High Court,1461.0
5322,1.81,Corporate Law,2016,Kanjirapally Court,1496.0
5330,1.37,Immigration Law,2016,Chagancherry Court,1930.0
5339,4.37,Family Law,2016,Kottayam Distict Court,1683.0
5346,1.64,Corporate Law,2016,High Court,1996.0
5356,4.1,Criminal Law,2016,Kanjirapally Munsiff court,1083.0
5362,3.81,Criminal Law,2016,Kanjirapally Court,1223.0
5377,1.58,Criminal Law,2016,Chanagancherry Munsiff court,1385.0
5381,2.17,Criminal Law,2016,High Court,1233.0
5405,4.18,Family Law,2016,Chanagancherry Munsiff court,1440.0
5407,1.71,Corporate Law,2016,Kanjirapally Court,1419.0
5408,3.33,Personal Injury,2016,Chanagancherry Munsiff court,1283.0
5409,4.68,Family Law,2016,Chanagancherry Munsiff court,1045.0
5410,2.54,Corporate Law,2016,Kanjirapally Munsiff court,1692.0
5426,3.08,Corporate Law,2016,Kanjirapally Munsiff court,1450.0
5427,4.19,Family Law,2016,Chagancherry Court,1435.0
5428,3.81,Corporate Law,2016,High Court,1901.0
5457,4.21,Corporate Law,2016,Chanagancherry Munsiff court,1931.0
5464,4.29,Corporate Law,2016,Kottayam Distict Court,1971.0
5467,2.51,Personal Injury,2016,Kanjirapally Munsiff court,1900.0
5476,1.48,Immigration Law,2016,Chagancherry Court,1024.0
5479,2.25,Corporate Law,2016,Kanjirapally Court,1156.0
5501,3.5,Immigration Law,2016,Chagancherry Court,1300.0
5505,2.18,Family Law,2016,Chanagancherry Munsiff court,1529.0
5506,2.14,Immigration Law,2016,Kanjirapally Munsiff court,1917.0
5522,1.3,Criminal Law,2016,Kanjirapally Munsiff court,1794.0
5534,1.61,Immigration Law,2016,Chanagancherry Munsiff court,1648.0
5582,1.32,Family Law,2016,Chanagancherry Munsiff court,1915.0
5586,1.23,Immigration Law,2016,Kanjirapally Court,1810.0
5588,4.75,Criminal Law,2016,Kanjirapally Munsiff court,1812.0
5601,2.58,Immigration Law,2016,Chanagancherry Munsiff court,1658.0
5602,4.78,Personal Injury,2016,Kanjirapally Munsiff court,1955.0
5603,2.6,Corporate Law,2016,Kanjirapally Munsiff court,1085.0
5604,2.79,Personal Injury,2016,Kanjirapally Munsiff court,1764.0
5605,1.56,Corporate Law,2016,High Court,1215.0
5607,2.42,Criminal Law,2016,Kottayam Distict Court,1536.0
5625,2.06,Family Law,2016,High Court,1131.0
5643,1.18,Immigration Law,2016,Kanjirapally Munsiff court,1621.0
5646,1.13,Immigration Law,2016,Chanagancherry Munsiff court,1433.0
5656,1.45,Personal Injury,2016,Kanjirapally Munsiff court,1015.0
5671,1.46,Criminal Law,2016,Chagancherry Court,1253.0
5673,4.03,Immigration Law,2016,Kanjirapally Munsiff court,1105.0
5680,4.63,Family Law,2016,Chanagancherry Munsiff court,1510.0
5699,2.56,Corporate Law,2016,Chagancherry Court,1108.0
5702,1.44,Corporate Law,2016,High Court,1171.0
5714,4.81,Personal Injury,2016,Chagancherry Court,1579.0
5719,3.52,Family Law,2016,Chanagancherry Munsiff court,1674.0
5720,4.43,Criminal Law,2016,Kottayam Distict Court,1912.0
5722,3.42,Family Law,2016,High Court,1607.0
5723,1.46,Criminal Law,2016,Kanjirapally Munsiff court,1939.0
5729,4.52,Corporate Law,2016,Kanjirapally Munsiff court,1649.0
5738,2.34,Personal Injury,2016,Kanjirapally Munsiff court,1091.0
5740,2.24,Corporate Law,2016,Chanagancherry Munsiff court,1602.0
5749,3.33,Immigration Law,2016,High Court,1008.0
5757,2.79,Criminal Law,2016,Kottayam Distict Court,1549.0
5766,1.06,Immigration Law,2016,Kottayam Distict Court,1042.0
5770,3.8,Corporate Law,2016,Kanjirapally Munsiff court,1379.0
5779,4.01,Criminal Law,2016,Chanagancherry Munsiff court,1700.0
5784,3.0,Immigration Law,2016,Chagancherry Court,1271.0
5791,4.0,Personal Injury,2016,Chagancherry Court,1153.0
5804,1.68,Personal Injury,2016,Chagancherry Court,1635.0
5824,3.09,Personal Injury,2016,Chanagancherry Munsiff court,1766.0
5826,3.73,Corporate Law,2016,Kanjirapally Court,1452.0
5828,2.05,Personal Injury,2016,Kottayam Distict Court,1765.0
5829,2.27,Personal Injury,2016,Kanjirapally Court,1267.0
5831,3.7,Immigration Law,2016,Kottayam Distict Court,1954.0
5847,4.14,Family Law,2016,Kottayam Distict Court,1280.0
5852,4.95,Personal Injury,2016,Kanjirapally Munsiff court,1985.0
5857,1.6,Immigration Law,2016,High Court,1294.0
5877,4.7,Personal Injury,2016,Chanagancherry Munsiff court,1803.0
5878,4.62,Immigration Law,2016,Chagancherry Court,1031.0
5879,4.13,Personal Injury,2016,Chanagancherry Munsiff court,1522.0
5899,4.59,Criminal Law,2016,Kanjirapally Court,1735.0
5901,2.23,Immigration Law,2016,Kanjirapally Court,1304.0
5910,1.89,Criminal Law,2016,Kottayam Distict Court,1114.0
5913,3.75,Family Law,2016,Kanjirapally Court,1456.0
5915,1.61,Criminal Law,2016,Kottayam Distict Court,1854.0
5930,4.23,Family Law,2016,Chagancherry Court,1273.0
5936,1.71,Immigration Law,2016,Kanjirapally Court,1783.0
5953,4.48,Criminal Law,2016,Chagancherry Court,1077.0
5970,3.39,Immigration Law,2016,Kanjirapally Munsiff court,1432.0
5973,2.9,Criminal Law,2016,High Court,1813.0
5977,4.14,Corporate Law,2016,Kanjirapally Court,1029.0
5988,1.94,Criminal Law,2016,Chagancherry Court,1345.0
5994,3.55,Immigration Law,2016,High Court,1742.0
6000,2.97,Family Law,2016,Chanagancherry Munsiff court,1406.0
6001,4.1,Criminal Law,2016,High Court,1714.0
6008,3.84,Immigration Law,2016,Chanagancherry Munsiff court,1798.0
6038,1.86,Personal Injury,2016,Chagancherry Court,1012.0
6046,2.41,Immigration Law,2016,Chagancherry Court,1024.0
6048,2.44,Criminal Law,2016,Kottayam Distict Court,1790.0
6050,3.49,Corporate Law,2016,Kottayam Distict Court,1961.0
6053,1.03,Family Law,2016,Chagancherry Court,1052.0
6072,3.35,Personal Injury,2016,Kanjirapally Munsiff court,1302.0
6075,3.2,Family Law,2016,Kanjirapally Munsiff court,1448.0
6082,3.27,Corporate Law,2016,Kottayam Distict Court,1436.0
6102,2.33,Family Law,2016,High Court,1497.0
6104,3.54,Family Law,2016,Kanjirapally Court,1796.0
6105,1.1,Personal Injury,2016,Kottayam Distict Court,1203.0
6106,2.9,Personal Injury,2016,Chanagancherry Munsiff court,1711.0
6111,2.78,Family Law,2016,Chagancherry Court,1928.0
6123,1.73,Family Law,2016,Kanjirapally Munsiff court,1327.0
6126,2.87,Criminal Law,2016,Kottayam Distict Court,1018.0
6136,3.13,Family Law,2016,Kanjirapally Munsiff court,1462.0
6144,1.71,Family Law,2016,Kanjirapally Munsiff court,1515.0
6146,2.69,Family Law,2016,Kanjirapally Court,1705.0
6176,1.17,Immigration Law,2016,Kottayam Distict Court,1358.0
6181,1.2,Criminal Law,2016,Kottayam Distict Court,1796.0
6193,3.37,Personal Injury,2016,Kottayam Distict Court,1473.0
6211,3.77,Family Law,2016,Kanjirapally Munsiff court,1205.0
6231,4.71,Criminal Law,2016,Chagancherry Court,1348.0
6257,1.72,Personal Injury,2016,Kanjirapally Court,1327.0
6264,4.9,Family Law,2016,Kanjirapally Court,1647.0
6271,2.93,Personal Injury,2016,Kanjirapally Court,1371.0
6280,3.53,Criminal Law,2016,High Court,1619.0
6307,4.84,Personal Injury,2016,Kottayam Distict Court,1154.0
6308,1.12,Personal Injury,2016,High Court,1375.0
6311,1.87,Immigration Law,2016,Kottayam Distict Court,1908.0
6329,2.75,Family Law,2016,Kanjirapally Court,1220.0
6342,2.26,Personal Injury,2016,Kanjirapally Munsiff court,1258.0
6352,1.55,Criminal Law,2016,Kottayam Distict Court,1317.0
6370,2.78,Personal Injury,2016,Kanjirapally Munsiff court,1051.0
6375,2.32,Family Law,2016,High Court,1889.0
6380,1.34,Personal Injury,2016,Kottayam Distict Court,1264.0
6398,1.25,Personal Injury,2016,Kanjirapally Munsiff court,1903.0
6414,4.74,Corporate Law,2016,Chagancherry Court,1141.0
6440,3.8,Family Law,2016,Kanjirapally Munsiff court,1945.0
6441,2.45,Criminal Law,2016,Chanagancherry Munsiff court,1180.0
6451,4.05,Criminal Law,2016,Chagancherry Court,1935.0
6454,1.43,Criminal Law,2016,Kottayam Distict Court,1940.0
6460,1.69,Immigration Law,2016,High Court,1667.0
6463,2.96,Family Law,2016,Kanjirapally Munsiff court,1119.0
6477,1.0,Criminal Law,2016,Chanagancherry Munsiff court,1914.0
6482,3.36,Family Law,2016,Chagancherry Court,1884.0
6487,4.88,Corporate Law,2016,Chagancherry Court,1091.0
6512,2.28,Personal Injury,2016,Chagancherry Court,1601.0
6514,2.36,Corporate Law,2016,Kanjirapally Court,1884.0
6537,1.31,Personal Injury,2016,Chanagancherry Munsiff court,1212.0
6573,4.36,Corporate Law,2016,Kanjirapally Court,1532.0
6574,2.08,Corporate Law,2016,Chanagancherry Munsiff court,1185.0
6580,2.49,Corporate Law,2016,Chagancherry Court,1825.0
6584,4.94,Family Law,2016,Kanjirapally Court,1295.0
6590,4.96,Immigration Law,2016,Chanagancherry Munsiff court,1432.0
6591,2.38,Personal Injury,2016,Chagancherry Court,1323.0
6593,1.82,Corporate Law,2016,Kanjirapally Munsiff court,1799.0
6596,1.81,Criminal Law,2016,Chanagancherry Munsiff court,1398.0
6598,2.78,Immigration Law,2016,High Court,1552.0
6615,4.24,Personal Injury,2016,Chagancherry Court,1006.0
6623,2.63,Corporate Law,2016,High Court,1030.0
6634,4.97,Personal Injury,2016,High Court,1446.0
6635,1.67,Personal Injury,2016,Kottayam Distict Court,1708.0
6641,3.74,Criminal Law,2016,High Court,1186.0
6669,4.37,Corporate Law,2016,Kanjirapally Court,1300.0
6674,2.77,Personal Injury,2016,High Court,1849.0
6688,1.24,Criminal Law,2016,Chanagancherry Munsiff court,1464.0
6695,4.89,Family Law,2016,Kanjirapally Munsiff court,1104.0
6732,1.81,Family Law,2016,Chagancherry Court,1793.0
6757,1.14,Criminal Law,2016,Kottayam Distict Court,1022.0
6762,1.51,Immigration Law,2016,Kanjirapally Munsiff court,1263.0
6805,1.27,Corporate Law,2016,Chagancherry Court,1974.0
6809,2.73,Criminal Law,2016,Chanagancherry Munsiff court,1577.0
6824,2.13,Immigration Law,2016,Chanagancherry Munsiff court,1653.0
6829,4.81,Family Law,2016,Chanagancherry Munsiff court,1879.0
6838,3.83,Personal Injury,2016,High Court,1919.0
6854,1.89,Family Law,2016,Kanjirapally Court,1986.0
6861,1.94,Criminal Law,2016,Chanagancherry Munsiff court,1043.0
